insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2000-01-20', '2000-02-20', '2000-02-13', '1631661548526', '76824095338', '978-0-18-072205-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2010-12-11', '2010-12-30', '2011-01-03', '9764072511758', '54937816209', '978-0-08-908048-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2014-11-20', '2014-11-23', '2014-12-09', '6482408655404', '20743198514', '978-0-649-55609-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2020-03-07', '2020-03-29', '2020-04-07', '2135034903213', '83451269015', '978-1-80852-227-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2017-06-14', '2017-07-11', '2017-06-30', '8166804828010', '19568723021', '978-0-558-16587-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1991-12-19', '1992-01-07', '1992-01-16', '5797213422457', '29601753877', '978-0-7314-2282-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1974-07-14', '1974-07-29', '1974-08-06', '2485865422811', '58790134214', '978-1-4804-9237-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1986-11-19', '1986-12-19', '1986-12-13', '8432061352408', '85439017232', '978-0-610-41180-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1975-09-30', '1975-10-06', '1975-10-28', '5849138977816', '93487156075', '978-1-81703-808-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2011-10-29', '2011-11-24', '2011-11-24', '6330676759594', '98675234155', '978-1-364-02119-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1995-03-15', '1995-03-23', '1995-03-19', '2102098046415', '83549716001', '978-0-7036-1787-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2007-08-09', '2007-08-24', '2007-09-03', '0443593278201', '12795836491', '978-1-5202-5212-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2005-06-22', '2005-07-09', '2005-06-23', '0337349471728', '38647520947', '978-0-89291-796-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2020-09-04', '2020-09-05', '2020-09-27', '4173029639950', '67935012830', '978-0-567-90713-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2021-12-09', '2021-12-22', '2021-12-30', '6046367420192', '82673914013', '978-0-03-444272-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2003-05-08', '2003-06-08', '2003-05-16', '6142335153687', '31568042906', '978-0-509-98965-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1995-06-05', '1995-06-15', '1995-06-12', '3502423413810', '40796531234', '978-0-557-67487-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1991-10-20', '1991-11-16', '1991-11-10', '6263865749888', '86547920194', '978-1-70774-559-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1979-09-23', '1979-10-02', '1979-10-19', '3515395700260', '49315206770', '978-0-85089-107-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2011-06-17', '2011-07-07', '2011-07-16', '2147122205109', '72645108911', '978-0-395-06650-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2010-06-14', '2010-06-27', '2010-06-27', '6054031941928', '16307259868', '978-1-921521-54-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1997-06-10', '1997-06-25', '1997-06-12', '7013150474990', '23514806942', '978-1-7354250-7-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2010-11-16', '2010-12-17', '2010-12-13', '7560578546841', '97160243552', '978-1-265-78786-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1974-05-18', '1974-05-22', '1974-05-29', '2396633378912', '37540896256', '978-1-75174-083-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1978-06-17', '1978-06-29', '1978-07-06', '1414851822305', '67035429883', '978-1-83039-187-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1993-08-23', '1993-09-09', '1993-09-04', '1623058161739', '71952480620', '978-1-74793-934-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2015-04-17', '2015-05-08', '2015-05-09', '3513501394679', '49671532837', '978-0-690-31897-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2004-02-07', '2004-02-15', '2004-03-04', '9320446521169', '37580629186', '978-1-5398-7582-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1975-04-27', '1975-05-21', '1975-05-17', '3845840666866', '95164302799', '978-1-68339-246-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1977-04-26', '1977-05-12', '1977-05-06', '3540339399231', '08541679357', '978-0-210-49223-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1989-05-29', '1989-06-29', '1989-06-28', '5515512539719', '14260879340', '978-0-385-86841-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2010-04-13', '2010-05-05', '2010-04-21', '0997210839127', '12930678496', '978-0-920747-37-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2000-10-02', '2000-10-03', '2000-10-26', '4482974824954', '70384215653', '978-0-337-56055-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2006-11-08', '2006-11-11', '2006-11-18', '7421821860186', '51790862302', '978-1-348-07741-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1975-08-31', '1975-09-01', '1975-09-22', '0998894458352', '14706825911', '978-1-4554-3792-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2006-10-09', '2006-10-18', '2006-10-30', '8553242208588', '98407165301', '978-0-240-61344-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1987-11-10', '1987-11-29', '1987-11-12', '9195053231981', '48106932524', '978-1-86214-328-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2001-09-28', '2001-10-22', '2001-10-15', '6088096168471', '02689743140', '978-1-5316-0888-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2008-09-13', '2008-09-16', '2008-10-11', '7717889766394', '15074296811', '978-0-283-20879-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2007-04-04', '2007-04-14', '2007-04-08', '6272235326000', '04723951814', '978-0-569-77593-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2022-08-08', '2022-08-10', '2022-09-08', '4810491058208', '96728143564', '978-1-5131-0023-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1987-12-02', '1987-12-17', '1987-12-20', '7580810974539', '97280135668', '978-0-8171-7816-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2018-11-22', '2018-12-19', '2018-12-20', '8014197799731', '53274619809', '978-0-9541151-5-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1974-12-07', '1974-12-22', '1974-12-14', '1467496692031', '34062789140', '978-1-71461-819-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1990-01-25', '1990-02-13', '1990-01-27', '7975427919156', '94351620706', '978-1-08-603413-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1995-05-08', '1995-05-12', '1995-05-29', '5037827665995', '29347106534', '978-0-614-29709-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1970-10-15', '1970-10-28', '1970-10-27', '6233826434542', '42815637928', '978-0-8489-6339-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1997-10-30', '1997-11-04', '1997-11-10', '0369598392578', '82134759682', '978-1-964382-01-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1997-05-04', '1997-05-29', '1997-05-31', '1909553817266', '18792603521', '978-1-76231-136-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2001-11-06', '2001-12-06', '2001-12-05', '5395085889509', '94837561209', '978-1-84710-768-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1997-02-13', '1997-03-07', '1997-03-04', '4221723651188', '38074912523', '978-1-81616-613-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2014-09-17', '2014-10-13', '2014-09-28', '6614376621222', '75610348900', '978-1-397-15530-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2008-01-29', '2008-02-02', '2008-02-29', '3311888798031', '49125306898', '978-0-05-319655-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1977-12-08', '1977-12-30', '1977-12-25', '2832187060779', '63280179521', '978-1-70161-947-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2021-07-07', '2021-08-06', '2021-07-16', '7539726506709', '87051946285', '978-0-602-65210-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2006-09-01', '2006-09-23', '2006-09-23', '2764776420209', '26483901704', '978-0-298-20284-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1987-03-07', '1987-04-06', '1987-04-05', '1497431454561', '17684052390', '978-0-436-42840-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1996-01-14', '1996-01-26', '1996-02-10', '1003706113189', '71408953250', '978-0-672-23828-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1983-11-27', '1983-12-20', '1983-12-05', '8196481551130', '81456702335', '978-0-665-06535-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2014-12-15', '2014-12-25', '2015-01-08', '0878592121249', '52946718328', '978-1-921885-42-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2022-03-01', '2022-03-08', '2022-03-03', '0082508799891', '37492850123', '978-0-7813-1460-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1970-07-12', '1970-08-11', '1970-07-25', '2107852716276', '92758136473', '978-0-579-87716-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1978-02-03', '1978-02-12', '1978-02-15', '0751664037795', '13759840205', '978-0-687-60439-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1997-06-09', '1997-06-10', '1997-06-20', '1371142266104', '62078495158', '978-0-432-03325-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1982-11-25', '1982-11-29', '1982-12-14', '6580391226479', '85976102395', '978-0-362-77760-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2009-02-16', '2009-03-09', '2009-03-03', '3524959008339', '09138624524', '978-1-115-14679-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1986-04-05', '1986-04-20', '1986-05-01', '8519964587950', '96857410267', '978-0-7516-9288-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2020-08-07', '2020-08-11', '2020-09-07', '2990629983335', '78460325938', '978-0-504-63498-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1982-12-09', '1982-12-26', '1982-12-28', '7323639552447', '35428160942', '978-0-14-123776-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1987-12-01', '1987-12-04', '1987-12-15', '4499344636703', '13682509470', '978-0-19-135280-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2017-02-20', '2017-03-01', '2017-03-02', '1020829039264', '21086954785', '978-0-7222-0497-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1999-12-11', '1999-12-30', '1999-12-31', '7787225172363', '54017362826', '978-1-76527-030-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1974-01-09', '1974-01-30', '1974-01-20', '5436200664509', '72810694567', '978-1-69891-049-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2002-01-11', '2002-02-07', '2002-01-18', '6881992053960', '17683249564', '978-1-07-831489-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2014-06-02', '2014-06-16', '2014-06-19', '1162146814855', '73061459839', '978-0-05-968134-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2002-08-22', '2002-09-02', '2002-09-01', '3662223512745', '61942850794', '978-1-08-076714-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1993-08-05', '1993-08-27', '1993-08-25', '6243416832337', '90618537295', '978-0-559-67528-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1985-12-22', '1985-12-28', NULL, '9288425460802', '54328096133', '978-1-61293-250-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2013-04-17', '2013-04-23', '2013-05-04', '2146333619538', '18954302750', '978-1-117-68727-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1991-08-21', '1991-08-30', '1991-09-07', '5100581401687', '43120568708', '978-0-432-59826-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2008-05-02', '2008-06-01', '2008-05-26', '7199417497282', '69170582467', '978-0-19-371463-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1986-11-20', '1986-12-15', '1986-11-28', '2269619245112', '85901276302', '978-0-89571-103-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2019-04-09', '2019-05-07', '2019-04-15', '6997892231565', '30718246535', '978-0-07-659495-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1999-03-02', '1999-03-08', '1999-03-15', '3580070657122', '52413678026', '978-1-86662-536-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2000-09-02', '2000-09-23', '2000-09-05', '0756313672792', '43627809556', '978-0-421-92079-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1977-02-14', '1977-02-22', '1977-03-10', '2733613860256', '45362189042', '978-0-303-24099-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1997-02-08', '1997-03-01', '1997-02-25', '0522918709863', '07523648983', '978-1-910112-52-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1988-04-04', '1988-04-28', '1988-04-07', '5912165997451', '05931872612', '978-1-148-30997-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1993-04-07', '1993-04-22', '1993-04-17', '0835081745591', '16302485924', '978-1-920908-27-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2007-11-04', '2007-12-03', '2007-11-13', '9950424338122', '80376152940', '978-1-63293-214-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2009-08-16', '2009-09-09', '2009-08-20', '9492958727190', '08927613422', '978-1-02-373310-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1971-07-26', '1971-08-07', '1971-08-03', '1053919548377', '31409278514', '978-0-377-53931-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1975-05-12', '1975-06-05', '1975-05-28', '0962362223131', '52016784911', '978-0-07-111692-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1978-12-07', '1978-12-31', '1978-12-18', '3894457675983', '41938072669', '978-0-235-47604-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1975-09-20', '1975-10-02', '1975-09-29', '5701533737429', '26714035853', '978-1-09-025952-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2006-11-26', '2006-12-15', '2006-12-06', '2697603685864', '35702164890', '978-0-7143-1122-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2003-12-29', '2004-01-07', '2004-01-05', '0831326060375', '58069314710', '978-1-171-89230-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2018-08-28', '2018-09-08', '2018-09-22', '0039487037308', '28641073922', '978-1-7398349-3-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2017-09-05', '2017-09-24', '2017-09-10', '4103052366608', '05873924104', '978-0-7015-4288-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1982-07-08', '1982-08-01', '1982-08-07', '5375849490264', '08256743956', '978-0-01-833045-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1990-10-07', '1990-10-18', '1990-10-17', '9110289653833', '62589143737', '978-1-331-07931-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2012-02-16', '2012-03-02', '2012-03-03', '5245079043526', '91236087496', '978-0-8395-1708-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1998-07-30', '1998-08-18', '1998-08-26', '4717078363932', '95238014732', '978-1-57441-032-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1997-12-21', '1998-01-07', '1997-12-31', '9440384138981', '21945807601', '978-1-149-85103-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1974-11-12', '1974-12-03', '1974-12-01', '6658278311683', '04895136701', '978-0-9541504-1-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2000-08-27', '2000-09-06', '2000-09-23', '3337027555792', '26914038589', '978-0-493-04892-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1983-04-23', '1983-05-06', '1983-05-21', '8786059382084', '59170843279', '978-0-7915-0980-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1974-02-01', '1974-02-28', '1974-02-11', '1922515831087', '89403167548', '978-0-7085-8461-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1995-03-04', '1995-03-11', '1995-03-26', '1169792166505', '24806593729', '978-0-7929-6173-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2015-05-01', '2015-05-09', '2015-05-06', '6448549851273', '20985176377', '978-0-7638-8804-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2001-05-21', '2001-05-25', '2001-06-18', '7847772430467', '42036197850', '978-0-08-514676-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1977-10-22', '1977-11-10', '1977-11-22', '0595192273573', '50418962324', '978-1-148-19529-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2003-11-27', '2003-12-13', '2003-12-03', '6382356963661', '64398750274', '978-0-435-61967-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1972-10-10', '1972-10-20', '1972-10-30', '7360719255218', '70814935648', '978-1-318-58307-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1974-07-12', '1974-08-04', '1974-07-20', '9565737920850', '56179348219', '978-0-520-22374-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2022-03-31', '2022-04-16', '2022-04-05', '2607653675517', '18053629768', '978-1-271-86069-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1988-08-04', '1988-08-27', '1988-09-01', '4008123274397', '81723945609', '978-1-82628-022-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1992-04-07', '1992-04-30', '1992-05-06', '6041785896079', '75304912616', '978-1-65434-324-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2012-01-18', '2012-02-18', '2012-01-20', '6792954837217', '58230974179', '978-0-05-854014-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2018-11-27', '2018-11-28', '2018-12-01', '9903427396880', '31279684500', '978-1-253-83612-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2017-05-23', '2017-06-17', '2017-05-27', '3454994565347', '67820943556', '978-0-565-07913-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2007-11-08', '2007-11-27', '2007-11-25', '4813210324622', '40782613969', '978-0-7892-4077-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1989-07-21', '1989-07-25', '1989-07-29', '6448195700673', '83926140704', '978-0-04-743967-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1975-12-28', '1976-01-11', '1976-01-20', '6144501669398', '24719065830', '978-0-589-18750-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2012-11-09', '2012-11-23', '2012-11-14', '6343755643608', '78256149094', '978-0-13-657462-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1975-12-28', '1975-12-29', '1976-01-01', '3105536828702', '69014735839', '978-1-08-896405-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1993-01-11', '1993-01-29', '1993-01-22', '3632364341849', '52741630844', '978-0-203-10208-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2008-06-17', '2008-06-28', '2008-07-14', '2809657218275', '42956817337', '978-0-7998-7792-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1972-11-27', '1972-12-19', '1972-12-19', '6464463137477', '59024378141', '978-0-04-464478-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2003-02-25', '2003-03-27', '2003-03-05', '2148007262187', '48075261976', '978-1-130-35759-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2022-03-07', '2022-03-26', '2022-03-26', '1793167408787', '49875260347', '978-0-545-23577-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2002-11-25', '2002-12-24', '2002-12-22', '4001231648845', '52408719658', '978-0-263-52090-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2022-06-04', '2022-06-07', '2022-06-07', '4783907600837', '92768504300', '978-1-4556-6840-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1990-11-02', '1990-11-06', '1990-11-13', '1578642492341', '43681502951', '978-1-312-17048-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2010-11-04', '2010-11-10', '2010-11-05', '2246288565000', '40756839238', '978-1-303-54607-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2000-03-16', '2000-03-30', '2000-03-24', '1487959292011', '48930251714', '978-0-676-40726-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1971-07-13', '1971-07-22', '1971-07-31', '3096702006935', '10947628304', '978-0-8038-2267-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2011-07-15', '2011-07-18', '2011-08-14', '3659267595513', '63254190734', '978-0-682-79474-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2009-03-28', '2009-04-25', '2009-04-18', '2878891179598', '25310498788', '978-0-661-86734-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2015-08-25', '2015-09-09', '2015-09-06', '3358948025065', '30195786203', '978-1-85955-299-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1986-06-28', '1986-07-27', '1986-07-24', '4208864753506', '46780923150', '978-1-5231-0235-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1974-06-23', '1974-07-02', '1974-07-04', '9774586267027', '92643501870', '978-0-87996-157-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2022-03-01', '2022-03-30', '2022-03-13', '4444763878203', '14357260906', '978-0-477-69596-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2006-02-27', '2006-03-21', '2006-03-21', '0876016287540', '47615083966', '978-1-05-675738-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2008-11-22', '2008-12-15', '2008-12-17', '7138517747804', '92708541323', '978-0-942810-37-0');
